"Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13"
-0.653559389862365,-0.654186610254286,-0.0937564418984091,-0.658359980429175,-0.654675469856609,-0.980292462013335,-0.0105780505185455,-0.0105617712953709,0.223749916817178,0.22932295020042,-0.47806448527712,-0.433314460073517,-0.613521103236583
-0.355043842292947,-0.354901568326208,-0.0867678140708315,-0.352190106356075,-0.355725342810276,0.77323698981477,-0.0107745797402238,-0.0107708689688436,0.345041179992564,0.34527155578615,-0.192536837491476,-0.295065600495057,-0.277550163790266
-0.722482880584227,-0.72528966917128,-0.0960859845076017,-0.722145370861071,-0.725668171233477,-1.23492906641334,-0.0106699098441689,-0.01065585445908,0.0918623512236683,0.0946396133800886,-0.47806448527712,-0.547528483299965,-0.646306878928475
0.512714204828198,0.553474752919997,-0.063472387978906,0.52804828160409,0.551036885735576,0.48432967810194,-0.0100608802545967,-0.0100310789545103,0.00543373188195435,0.00697399170645592,-0.47806448527712,0.687623822155157,0.840342952211757
-0.772853523475712,-0.777194573894876,-0.0972507558121979,-0.773173683206588,-0.777492850412252,-1.36425845643867,-0.0110383267785191,-0.011031299989284,-0.00330215102764332,-0.00266470450113878,-0.47806448527712,-0.601373360044711,-0.680421634588344
0.118654880612213,0.127421051011955,-0.0739553297202725,0.132578860926335,0.125942234160742,1.33342613597879,-0.0107295166748237,-0.0107239472686961,0.0115812050405601,0.0119225448532505,-0.402921081728493,0.138188757829589,0.429523220496773
-0.712521741334982,-0.714631323192957,-0.0949212132030054,-0.709388292774692,-0.715031784065396,-0.567418661142724,-0.0109879134160564,-0.0109767298362254,-0.0394185558344522,-0.038945480574766,-0.473552917801492,-0.558537899489681,-0.599818198940274
-0.74948733022771,-0.753657940335762,-0.0960859845076017,-0.74765952703383,-0.753984763307779,-1.37722301631896,-0.0106699852004656,-0.0106665239310093,0.147594048674713,0.147755806556257,-0.47806448527712,-0.555469196195025,-0.676452307671944
-0.653231720808113,-0.655070793370352,-0.0937564418984091,-0.658359980429175,-0.655539896007384,-1.0507564260066,-0.00768369052029283,-0.00765591064500132,-0.0218659022105384,-0.0214769587615381,-0.459845358383207,-0.473486575930826,-0.573754179761107
-0.742289909967083,-0.745905288541673,-0.0960859845076017,-0.74765952703383,-0.746248687282919,-0.665424409662167,-0.0110927340247046,-0.0110857262842941,0.509850082106501,0.517036739946691,-0.47806448527712,-0.587766874517228,-0.62660274942738
-0.011474929657243,0.0109445159506894,-0.0774496436340613,-0.00774899802383619,0.00937885126688778,-0.11006693361939,-0.0101868006263086,-0.0101595921444901,0.209998990015033,0.216492889430793,-0.47806448527712,0.314330169140398,0.046080476122089
-0.111273884435918,-0.110970620703211,-0.0797791862432538,-0.10980562271487,-0.112060469010217,0.511599523079409,-0.0105133194597182,-0.0105133390857143,0.0485469317969132,0.0482550029440766,-0.370053559505941,-0.121078909026502,0.198919577162035
-0.69811108230766,-0.700739726744002,-0.0949212132030054,-0.696631214688313,-0.701147163195482,-0.550691216809374,-0.0109401375239766,-0.0109319660068052,-0.013008687593863,-0.012419685247431,-0.470663736659465,-0.51796196632288,-0.635971257611267
-0.187851272307778,-0.187676424118051,-0.0821087288524464,-0.186348091233145,-0.188681624809474,-0.132783372199879,-0.0103861180309632,-0.0103865042396335,0.00296665383804019,0.00286527133914343,-0.428980507875343,-0.256496423576192,0.204986450774879
-0.500404614118645,-0.501190832117806,-0.0902621279846203,-0.505275043392625,-0.501842056935225,-0.568822628115126,-0.0103769999190678,-0.0103726459142962,-0.0350506143796534,-0.034953044746151,-0.47806448527712,-0.213076815081094,-0.498924601660651
0.680512397617088,0.691371572349197,-0.0599780740651171,0.69389029672702,0.689251094900413,0.148863785979989,-0.00992154646208016,-0.00992150707424769,-0.0259507363488225,-0.0258957712320439,0.782329675697174,0.485801479505548,0.528037463279514
-0.505419080541983,-0.500283304232999,-0.0902621279846203,-0.505275043392625,-0.501028563777566,0.400414192710929,-0.0109540784388579,-0.0109422278809305,0.0557863903192187,0.058565565375257,0.0733764805410699,-0.536656241692481,-0.540891547396367
-0.559789545681917,-0.562545991037377,-0.0914268992892166,-0.556303355738142,-0.563100817698098,-0.955615529011924,-0.0106659913167428,-0.0106644140129648,0.0593050098244733,0.0590436240343468,-0.449807305953855,-0.402823170631945,-0.452066048934375
-0.47491196169788,-0.473332498245511,-0.089097356680024,-0.479760887219867,-0.47405129421239,0.341795409525363,-0.0109038157889885,-0.0108964090924881,0.118757546292569,0.120454780970939,-0.228367622423799,-0.450623118033829,-0.393765459038032
-0.547085025523284,-0.54340619876583,-0.0914268992892166,-0.543546277651763,-0.544082007648852,0.456901728735687,-0.0110229540940013,-0.0110124785612739,0.118393551171335,0.122677107710491,0.127720249252691,-0.5907153573915,-0.592897896022694
-0.491058136819444,-0.485418522737152,-0.0902621279846203,-0.492517965306246,-0.486187693896048,0.704885300455659,-0.0109986893664782,-0.0109877349769345,0.0389212830354121,0.0413037716308247,0.148188986420439,-0.513823609544301,-0.601995804670933
0.068184807111162,0.0722223453238055,-0.0751201010248687,0.0815505485808183,0.0708764949411372,1.45048662543448,-0.0107836978521192,-0.0107803636000436,0.175095902279002,0.175043911637276,0.111224753501629,0.151380637035493,-0.0576760322210763
-0.409256122372209,-0.400754341753693,-0.0879325853754277,-0.403218418701591,-0.401659728940078,0.849652003001867,-0.0109694511233757,-0.0109579323845567,0.101083560961577,0.104950175811269,-0.0406696236156769,-0.377052844621579,-0.423893274793974
1.05678946122683,1.06526503612554,-0.0494951323237507,1.0766026393184,1.06277860172645,2.31787892318142,-0.0105246982605132,-0.0105247278478861,0.137685292596697,0.137083470004685,3.79799521710559,-0.131564287486342,-0.107147711824144
-0.673847753786984,-0.676342984361586,-0.0949212132030054,-0.671117058515555,-0.676778954136836,-0.800856629094566,-0.0109257444713154,-0.0109188269717103,0.114227829228333,0.11568711488434,-0.442912781382453,-0.508698828803603,-0.586768576363163
-0.517165451190253,-0.518482740038696,-0.0902621279846203,-0.518032121479004,-0.519106906869413,-0.938723656114238,-0.0104908632833147,-0.0104872528262558,0.00919501480136445,0.00935136449760528,-0.0886571938148381,-0.563557872684403,-0.430528567549746
-0.0201728482076838,0.00194218950493239,-0.0774496436340613,-0.00774899802383619,0.00039097139713055,2.14956731505749,-0.0108990683422992,-0.01088609926568,0.0256556830615786,0.0277114011075142,0.691246388155566,-0.359756516960793,-0.0365116259358917
-0.192768567908131,-0.1766927104254,-0.0821087288524464,-0.186348091233145,-0.177957001611065,1.69041952167757,-0.0109226548631525,-0.0109101715124598,0.04118614156753,0.043590700891876,1.46477648591437,-0.607778950648723,-0.692856403782681
-0.462648099922551,-0.462020498742439,-0.089097356680024,-0.467003809133487,-0.462736996079594,0.838496157329266,-0.010875255752556,-0.0108691479923002,-0.0403487655887149,-0.0401858489875396,-0.47806448527712,-0.279201128866785,-0.386195076762623
-0.653491596264933,-0.655092679091047,-0.0937564418984091,-0.658359980429175,-0.655565721186992,-0.721266879780686,-0.0107214535510815,-0.0107115275238436,-0.0119571461325225,-0.0113472833905538,-0.425165307136512,-0.504360104657719,-0.560089703801221
-0.242142644917376,-0.227793679675476,-0.0832735001570426,-0.237376403578662,-0.228976796025383,-0.602511511277227,-0.0100787396969042,-0.0100493249503265,0.489345023610362,0.502617457148199,-0.131463993043082,-0.137014279877051,-0.212628691764309
0.160126483947545,0.188550057484347,-0.0727905584156762,0.170850095185473,0.186699556019556,0.0386839995241753,-0.0101959187382039,-0.0101688709886174,0.284901097184361,0.293240684971158,0.437045365983393,0.346519957341744,-0.187795980531375
-0.546784473908005,-0.543094692007942,-0.0914268992892166,-0.543546277651763,-0.543771388127454,0.396543797273496,-0.0105349467168584,-0.0105147057371749,0.176309219349779,0.182008063454828,-0.47806448527712,-0.263217978105571,-0.548607637114048
-0.743137329934975,-0.747233022263819,-0.0960859845076017,-0.74765952703383,-0.747567206175138,-1.25164386239559,-0.010923634495009,-0.0109193064985386,-0.0399847704674817,-0.0399015978929456,-0.47806448527712,-0.575300941695946,-0.650487561695204
-0.149276715369346,-0.131679619148568,-0.0809439575478501,-0.148076856974007,-0.133016167530078,1.21653639926298,-0.0108108261189153,-0.0107961160563527,-0.0297120192682326,-0.0289966922639779,1.38129890599451,-0.607778950648723,-0.692856403782681
-0.417841051593597,-0.419197438583124,-0.0879325853754277,-0.415975496787971,-0.419928174048485,-0.642663701852819,-0.0106953802724386,-0.0106931856226618,0.0133202928420078,0.0132533567961222,-0.45464977109874,-0.335955956299783,-0.198067554621211
-0.302824693978168,-0.291092290592737,-0.0844382714616389,-0.301161794010558,-0.292165988963971,1.57490213105641,-0.010937198628407,-0.0109253245602335,0.0594263415315511,0.0621962270834797,0.96469874039889,-0.576691182967557,-0.608845655638403
-0.174066574163406,-0.170736876300346,-0.0821087288524464,-0.173591013146766,-0.17180845676601,0.498698204954632,-0.0107381826489391,-0.0107335857579446,0.0114194294311231,0.0116382937586566,-0.0358074033860598,-0.275529782182772,-0.0483539582770345
-0.32238540662369,-0.319585310365179,-0.0856030427662352,-0.313918872096937,-0.320489037333174,0.458096997914894,-0.0107890481491817,-0.0107829290685749,0.0255747952568601,0.0260704970614492,-0.310037612090699,-0.0883712482450431,-0.363613625571826
-0.74191704518121,-0.745503320804914,-0.0960859845076017,-0.74765952703383,-0.745847679632892,-1.23418913787383,-0.0106601135256037,-0.0106491650598254,0.0926712292708533,0.0946783748929878,-0.47806448527712,-0.555557049579151,-0.672322862687114
0.795940036390267,0.806146127864437,-0.0564837601513283,0.821461077590812,0.803912740262563,1.70664103196681,-0.0102444481932503,-0.0102442765823649,-0.0426945119255513,-0.0426665858130867,1.79647917487503,0.132686361665892,0.0635893869049983
0.374232223355201,0.387233736619079,-0.0669667018926948,0.387720422653919,0.385408531050524,1.00168518325659,-0.0103114399409773,-0.0103054402293123,-0.0417238582689294,-0.0416071044605093,0.208120974725572,0.244519095796286,0.288721795841455
-0.697993573405446,-0.701224130695378,-0.0949212132030054,-0.696631214688313,-0.701622059553833,-0.981993665236651,-0.0108766875221924,-0.010870874288882,-0.00981361930748232,-0.00955133329289209,-0.47806448527712,-0.530286100699608,-0.594990639177085
1.04753111560429,1.06463764546562,-0.0506599036283469,1.0766026393184,1.06201747629411,1.53390250095694,-0.0102596701651747,-0.0102569360906315,-0.024252092449734,-0.0241773441601806,1.75667020975484,0.506272859294405,0.45283320889893
1.34178470568186,1.35839654291829,-0.042506504496173,1.37001543530512,1.35546755745,2.3222109834341,-0.0103420345974195,-0.0103408053328982,-0.0325835363357392,-0.0325627514507019,2.09466983197377,1.24247805312262,0.195659573288784
1.4673384481247,1.48272786313688,-0.0390121905823842,1.49758621616891,1.47968380190108,1.63433040871255,-0.0101125746741026,-0.0101136534743406,-0.0268000582983667,-0.0268131270373244,0.521123006601982,0.941694267760831,1.84836625201793
-0.689910316805049,-0.693594038937179,-0.0949212132030054,-0.696631214688313,-0.693993588444008,-1.05672012355153,-0.0108797771303553,-0.0108763408947244,-0.0147477753953106,-0.0147453760213815,-0.476560629451911,-0.586418248006518,-0.53897493411725
0.0115183988048863,0.0162758775119205,-0.076284872329465,0.0177651581489222,0.0149793284113681,0.236169029466529,-0.0105944781912165,-0.0105909265265305,0.0181735611251176,0.0183181944816143,-0.200742605811953,-0.153859010317679,0.363360833440478
0.960949652538148,0.978965991806185,-0.0518246749329432,0.987303092713741,0.976424222679303,1.0331226599224,-0.0101393261594154,-0.010135735684783,-0.0238072095237823,-0.0236734444924913,0.384309167291823,0.585807915102596,1.10032185638081
-0.768356548179433,-0.772419839163313,-0.0972507558121979,-0.773173683206588,-0.772727387408437,-1.43751138185009,-0.0101549249128232,-0.0101270322728497,1.59835727020331,1.6384977516499,-0.450513550233018,-0.607778950648723,-0.692856403782681
-0.569454652889045,-0.571309763127561,-0.0914268992892166,-0.569060433824521,-0.571869183541186,-0.0339744533854126,-0.0109304919180047,-0.0109256602290133,-0.0178619558769728,-0.0177558535232173,-0.42484428700962,-0.42418233198671,-0.494558181934543
0.937142800906842,0.961372790463731,-0.0529894462375395,0.961788936540983,0.958753343532385,0.902939506197636,-0.0101461835824111,-0.0101383491059972,-0.0287009217092514,-0.0284798720919889,0.576600223300091,0.636109372020917,0.996493294906852
1.30910141236021,1.32438759200676,-0.0436712758007693,1.34450127913236,1.3215153372923,1.83414905943336,-0.0102504013406861,-0.0102500788569871,-0.032057765605069,-0.0320330107744132,2.61796967959149,1.04188411656334,-0.0229528279011706
0.92816014924719,0.941642083733428,-0.0529894462375395,0.949031858454604,0.939211573596073,1.13320273802269,-0.0101660022884316,-0.0101649628449669,-0.0320173217027097,-0.0319684082529146,0.996860018342279,0.465471898161246,0.806045661953877
1.13285839711796,1.14797117463084,-0.0483303610191544,1.15314510783667,1.14529220267298,1.52112766634319,-0.0102350286561683,-0.0102339907318982,-0.0325026485310207,-0.0324464669120044,0.842977785823835,0.665567998877145,1.24199112096702
-0.663479852953151,-0.665651080278198,-0.0937564418984091,-0.671117058515555,-0.666103829199342,-0.733681236388008,-0.0109099196490176,-0.0109024990832073,-0.0160824241731658,-0.0156627318266619,-0.47806448527712,-0.497228567669085,-0.55031449572352
-0.660910475610503,-0.662738820377755,-0.0937564418984091,-0.658359980429175,-0.663199931225619,-0.314900655552425,-0.0108919848504136,-0.0108835577734901,-0.0026146046875361,-0.00192823575605447,-0.460842990162163,-0.512775534084549,-0.563021465634189
-0.612135242045235,-0.613892809883257,-0.0925916705938128,-0.607331668083658,-0.614407558552508,-0.627080933294265,-0.0107075126362002,-0.0107010498626456,0.00725370748812053,0.00767169893864105,-0.444498126932181,-0.321808478880575,-0.667035764067528
-0.611979316771143,-0.614242251890349,-0.0925916705938128,-0.607331668083658,-0.614749024816217,-0.535051530670858,-0.0109414939373164,-0.0109363776536254,0.153822409638037,0.154461548287814,-0.404718794439087,-0.493134908226289,-0.497092850957803
-0.738870852869962,-0.741902390226611,-0.0960859845076017,-0.74765952703383,-0.742259414399551,-0.999517955689473,-0.0110083349724501,-0.0109975413005729,0.0718021756534811,0.074948764827308,-0.47806448527712,-0.545355268008421,-0.664243304954095
-0.715210887366425,-0.717413727817278,-0.0960859845076017,-0.722145370861071,-0.717810142971579,-0.657082822109922,-0.0110225019562214,-0.011012023010787,-0.0115122632065708,-0.010352404559475,-0.47806448527712,-0.540771479159448,-0.61341222295005
-0.730053165630726,-0.732776044696917,-0.0960859845076017,-0.73490244894745,-0.733147430194455,-0.884051158472721,-0.0110151170391491,-0.0110044704632416,0.00417997090881764,0.00572070278938261,-0.472799755196092,-0.547340446232186,-0.647728727376141
-0.74767046181655,-0.751009768131702,-0.0960859845076017,-0.74765952703383,-0.751352029719942,-1.08555203989019,-0.0110283043910639,-0.0110179691434578,-0.00767009248244216,-0.00641165074805897,-0.47806448527712,-0.572640679573105,-0.654751505857516
0.0891398080771889,0.0931173723950675,-0.0751201010248687,0.0943076266671973,0.0917496963594727,1.02605223165598,-0.0104084988510699,-0.0104070759405669,-0.0330688631640502,-0.0330537306140915,0.81418474982722,-0.114758089231734,-0.259873129035504
-0.640881987142704,-0.640484690051352,-0.0937564418984091,-0.645602902342796,-0.641004624084563,-0.282065536089758,-0.0109955997583153,-0.0109845461235264,0.0922667902472608,0.0959316638100611,-0.47806448527712,-0.456276560366726,-0.552919616696889
-0.436909130764452,-0.435713132943375,-0.0879325853754277,-0.441489652960729,-0.436466332123142,0.414460186610502,-0.0107622966638689,-0.0107558118264355,-0.0168508583179916,-0.0165542466233429,-0.0927366188119571,-0.398165399985813,-0.439368686107811
-0.683031526452349,-0.685518937524855,-0.0949212132030054,-0.683874136601934,-0.68594545816555,-1.14675741087626,-0.0107855064032389,-0.0107771028176113,0.388558818931115,0.393090342199432,-0.47806448527712,-0.505785795540469,-0.602572229717284
-0.675185547442962,-0.677432893252183,-0.0949212132030054,-0.683874136601934,-0.677872220073583,-1.20218880958394,-0.0106800075879208,-0.0106705759327083,-0.0039492534653913,-0.00333657072472446,-0.47806448527712,-0.419990030147703,-0.663601231499687
-0.0922284031308736,-0.0917491217410712,-0.0797791862432538,-0.0842914665421113,-0.0928623174359138,2.18848629140057,-0.0109038911452852,-0.0109010605027224,0.318024653216586,0.316872287335355,-0.0970358191267175,-0.0149766816010448,-0.0736013753072047
-0.591817500895063,-0.594750829039641,-0.0925916705938128,-0.594574589997279,-0.595268230998424,-1.03369380036903,-0.0107068344295303,-0.0107047901719063,0.0108936587004529,0.0107855404748747,-0.432042546008774,-0.516400642145338,-0.408190495822964
-0.367093024343078,-0.369281945870678,-0.0867678140708315,-0.364947184442454,-0.370054730662331,0.0230949067900701,-0.0107981662610771,-0.0107968353465951,0.00385641968994365,0.00361466058852747,0.884865973612049,-0.607778950648723,-0.692856403782681
-0.610808747322162,-0.612160919852282,-0.0925916705938128,-0.607331668083658,-0.612684445179761,-0.0929410662263039,-0.0108112029003985,-0.0108039323436537,0.087898848792462,0.089083796531207,-0.47806448527712,-0.489116771868094,-0.451435183744757
-0.400879093516276,-0.400358939733142,-0.0879325853754277,-0.403218418701591,-0.401139638517412,-0.684434881369559,-0.010653030033718,-0.0106483738405588,0.0255747952568601,0.0258637689926536,-0.458042706901429,-0.330894368344158,-0.163387582179782
0.351672773916632,0.360075016284991,-0.0681314731972911,0.362206266481161,0.358350199116023,0.709432382677088,-0.0105501686887828,-0.0105469059636941,0.0367777562103719,0.036923720673218,1.16650186970553,0.0614418910018255,-0.0241825346667193
-0.0479727427276952,-0.0431030008289181,-0.0786144149386575,-0.0460202322829738,-0.044336804952088,-0.00829830064688645,-0.0105047288418994,-0.0105006316247648,0.013846063572678,0.0140415075584054,-0.119739350254752,-0.227728293493447,0.220589956543461
-0.752766280556806,-0.75667525169554,-0.0960859845076017,-0.760416605120209,-0.757002722491438,-1.39280578487752,-0.0106840014716436,-0.0106745799817244,-0.0132513510080184,-0.0127297773506244,-0.47806448527712,-0.556640574650042,-0.684671168124498
-0.675745974515061,-0.678446202120348,-0.0949212132030054,-0.683874136601934,-0.678876532613902,-0.856635857457571,-0.0107245431592444,-0.0107175935382214,-0.0318555460932727,-0.031619554636822,-0.467416494606674,-0.497553779319096,-0.585298692494968
-0.451473455279285,-0.453344999059056,-0.089097356680024,-0.454246731047108,-0.454031041087226,-0.567266880929491,-0.010745642922308,-0.0107435599159729,0.0234312684318199,0.0232925886370083,-0.459237889527704,-0.414319633652957,-0.195358356903362
-0.416862564004005,-0.416117388157356,-0.0879325853754277,-0.415975496787971,-0.416885107051318,-0.545359936819576,-0.0106401441069899,-0.010634779254977,-0.0199650387996537,-0.0197714521939744,-0.263887264771596,-0.422935430447093,-0.24445856258767
-0.560612107997417,-0.561799687961687,-0.0914268992892166,-0.556303355738142,-0.562380582133469,-0.694977282013678,-0.0107830950017459,-0.0107773665573669,0.0211259659973428,0.021522479547946,-0.445604411677162,-0.450034346231439,-0.422489039333835
-0.612718266983145,-0.614737598702073,-0.0925916705938128,-0.620088746170038,-0.615248311621976,-0.850804967599216,-0.0108175328293176,-0.0108119644180275,-0.00892385345557886,-0.00865981849621108,-0.47806448527712,-0.299005131193771,-0.674273100760601
