"IMO Number...1","Name...2","Ship type","PC1","PC2","PC3"
"9299563","PGC MARINA","Oil tanker",-1.42095326048772,0.0701845248027889,0.0565252811757461
"9299628","CMA CGM OTELLO","Container ship",-1.12523597979841,0.0647007697888984,0.0300793756364003
"9299642","CMA CGM FIDELIO","Container ship",1.52186448714722,0.0486527392856735,0.00716879246354124
"9299654","CMA CGM RIGOLETTO","Container ship",0.571138398551044,0.0406122750238741,0.0266793491192506
"9299707","GUANYIN","Oil tanker",-1.78006514558071,0.07587350706403,0.0615476775408273
"9299795","CMA CGM LA TRAVIATA","Container ship",7.03683757597312,0.0204774965211242,-0.0250145717852168
"9300192","AMIRA RAFIF","Bulk carrier",-1.04659147925913,0.0504747603249514,0.0499010868934458
"9300221","THOR MERCURY","Bulk carrier",-1.69385146517824,0.0702366321130423,0.0607662916809262
"9300659","GABRIEL A","Container ship",-0.711178818665244,0.00803918161825537,0.0179585130397574
"9300805","OOCL EUROPE","Container ship",7.02947986570036,0.04535045494848,-0.0364218501540005
"9300829","TERNHOLM","Chemical tanker",0.627456435789798,-0.126066408618206,0.0786740154777399
"9300843","OSPREY S","Bulk carrier",-2.11734094179728,0.0696746802087541,0.0554298125591785
"9300855","AK LIZA","Bulk carrier",-0.851541778516924,0.0358175940831985,0.043468641888544
"9300958","BOHWA AMOY","General cargo ship",-1.87065601008888,-0.110412700222128,-0.241765861519671
"9301081","VEGA ALPHA","Container ship",-0.208556642567603,-0.0329582322687219,-0.0236602885349095
"9301108","FAITH","Container ship",1.57116494424577,-0.203731182235101,-0.0243343389748529
"9301122","EAGLE II","Container ship",1.33675974584709,-0.017084159977345,-0.00636227893501392
"9301201","MASTERY D","Container ship",0.632358872781936,-0.108624758039698,0.0230742164243657
"9301287","HISTRIA PERLA","Oil tanker",-0.479907369044777,0.014804125089135,0.051413094032512
"9301299","HISTRIA CORAL","Oil tanker",-0.467077294802695,0.011901638071768,0.0498592404864964
"9301328","MSC DORINE","Container ship",1.84268765496229,0.0157933885667214,0.0139854353372474
"9301330","MSC FREEPORT","Container ship",0.8667461918532,0.0169965108466872,0.0302667257808138
"9301433","CMA CGM MALTA","Container ship",2.87340198558322,0.0389429651114344,-0.000460005697814805
"9301445","MARSA PRIDE","Container ship",2.06030135525435,0.041896744130099,-0.0225806428675233
"9301457","HSL NIKE","Container ship",3.87785056074209,-0.0610168593740627,0.0189307057183016
"9301483","MSC PARIS","Container ship",3.13876478470443,0.0335082765966135,0.0113326694006827
"9301536","ECLIPSE I","Oil tanker",-1.56703849627669,0.0765208889844246,0.0520285565002706
"9301562","SALGUEIRO","Container ship",-0.599933689630942,-0.024438466919789,-0.0826280390671817
"9301770","SEASPAN NEW DELHI","Container ship",2.64257971056954,-0.0319474259972212,0.0283745809510241
"9301809","SEASPAN SAIGON","Container ship",5.03082858352999,0.0249177044475262,-0.0170860364836499
"9301823","RIO GRANDE EXPRESS","Container ship",2.85828807686023,0.0724929241805576,-0.00455408132295644
"9301835","SEASPAN SANTOS","Container ship",-0.156070040089269,0.0346189935182647,0.0304635958372202
"9301873","FURE WEST","Chemical tanker",-0.42150715667079,-0.0240295382829168,0.0550468907564911
"9301885","MARIA M","Chemical tanker",0.0530517551295493,-0.00846361792201242,0.0431610679015058
"9301897","MARVEA","Chemical tanker",0.823113411438222,-0.0484816546829147,0.0582998494904853
"9301926","LUCIE SCHULTE","Container ship",2.24590279780269,0.0427504505964311,-0.0159478953614527
"9301964","NAVE ARIADNE","Oil tanker",-1.38098078095668,0.0674496393691495,0.0515764114992625
"9302085","MSC ANAHITA","Container ship",4.63970441546222,-0.0427491419838952,0.0246980451407324
"9302097","GLEN CANYON","Container ship",1.05058338404781,0.0262920386424484,0.012323497952073
"9302138","ONE HANNOVER","Container ship",6.60451842937875,0.122188392433613,-0.0522076949259376
"9302164","HUMEN BRIDGE","Container ship",7.48539091807003,0.114465854445879,-0.0644609240125572
"9302205","TORONTO","Vehicle carrier",0.537165131961621,0.0239721863198264,-0.0433406242150129
"9302243","SVEN-D","Container ship",0.438569967301771,-0.126724088423171,0.0290756292160199
"9302255","SPIRIT","Container ship",-0.575733412134192,-0.0130850759487049,-0.00213977646061698
"9302437","PORTSMOUTH","Container ship",-1.85038189485799,0.0625498373597846,0.0385906045394284
"9302449","MSC EAGLE III","Container ship",-0.678178797447347,0.00293132551120096,0.0230711224575638
"9302463","JAOHAR UK","Bulk carrier",-1.76170099484204,0.0612329882722403,0.0564085930927298
"9302592","ARCHANGEL","Oil tanker",-0.0645496179894976,0.0714447221945491,0.0238578750182358
"9302607","ALASKA","Oil tanker",2.69597646222873,0.0389967968735515,0.0235354327029308
"9302619","MSC UNITED VIII","Container ship",-1.71571140214529,0.0463858240411034,0.0561531443597678
"9302633","MSC FAIRFIELD","Container ship",5.76258554103006,-0.0302872684749621,-0.00647900320543916
"9302683","GEORGIA","Chemical tanker",-1.80160747181093,0.0468932671185671,0.0479711873101071
"9302841","SWAN RIVER","Bulk carrier",-1.37984853038564,0.0664494610855849,0.0557964814452853
"9302891","GUNVOR MAERSK","Container ship",-0.369782836491957,0.0767780069455256,0.0180282301678281
"9302918","LIBRA DREAM","General cargo ship",-1.92218452710476,0.0672654244269579,0.05139515550055
"9302944","MARGARETE SCHULTE","Container ship",1.84616932269022,0.0342218133826126,-0.0204167549443521
"9302956","CMA CGM BEIRA","Container ship",-2.05270281264194,-0.0241273271985146,-0.108536620121262
"9302982","STATIA","Oil tanker",-0.222983322967799,0.0652091614842909,0.0448503120441368
"9303065","STRANGE ATTRACTOR","Bulk carrier",-1.74986988872063,0.064795803562576,0.0474873119641193
"9303170","GRAND DUKE","Vehicle carrier",-1.13807647247745,-0.902576555548881,-1.62435869494807
"9303182","GRAND COSMO","Vehicle carrier",0.2334585340598,0.0386161335473615,-0.0113340794150042
"9303194","GRAND ORION","Vehicle carrier",-0.271199134508904,-0.00780334254072161,-0.0919142268296609
"9303209","GRAND NEPTUNE","Vehicle carrier",1.37818834108614,0.0326185603816581,-0.0344750451720181
"9303211","GRAND VENUS","Vehicle carrier",-1.09004107874828,-0.333652819789141,-0.645482481440052
"9303223","GRAND DIAMOND","Vehicle carrier",-0.10824107589589,0.0266150014065424,-0.0388989506336592
"9303417","LV LIZZY","Chemical tanker",-1.4431018888887,0.0675496293149528,0.0471646074795122
"9303522","MAERSK STRALSUND","Container ship",14.3724071632953,0.148278796465972,-0.1468982000799
"9303558","AUTO WAY","Vehicle carrier",0.573058203722594,-0.00653540405153577,-0.0407810384888413
"9303728","CHRYSOPIGI","Oil tanker",-1.34671862474042,0.0467592015644604,0.0200933896757517
"9303730","VS LEIA","Oil tanker",0.00934903001383983,-0.0263218446786104,0.0518186517249181
"9303778","SAFESEA YASH","Container ship",4.93486090221709,-0.365545853905236,0.138463083968044
"9303780","CMA CGM NAVEGANTES","Container ship",1.91131275905515,0.0410713671730988,0.0047636284216731
"9303807","STANLEY A","Container ship",-1.42485534077734,0.0618056361738943,0.0286391929229142
"9303871","LEON","Bulk carrier",-1.11161847350944,0.0644637241487074,0.0526094046409192
"9303924","THOR MENELAUS","Bulk carrier",-1.7869520875216,0.0696057216976882,0.0586629969259498
"9304083","CLARA B","Bulk carrier",-0.607296300176589,0.0578625923502268,0.052678854263793
"9304112","CORAL ISLAND","Bulk carrier",-1.38768062843587,0.066447074832534,0.0527369455949612
"9304162","CHRISTINA B","Bulk carrier",-1.5847175227141,0.0657103141382187,0.0544222398188074
"9304215","ARROW LADY","Bulk carrier",-1.8722439723146,0.0699549190590468,0.0592556636933205
"9304241","GOOD HOPE MAX","Bulk carrier",-0.941929667029252,0.0627714502871785,0.05388252950337
"9304277","OMICRON TITINA","Bulk carrier",-1.86394602434236,0.0725667539015602,0.0590581262039777
"9304318","NQ ROSA","Chemical tanker",-0.308333852109628,-0.0639840940631891,0.0465416948928655
"9304320","MIAMI","Chemical tanker",-1.1325538428411,0.0437246314646723,0.0506147000320411
"9304368","SEASENATOR","Oil tanker",0.0324831305176559,0.0646356218737469,0.0337853160910425
"9304411","MSC ESTHI","Container ship",5.1796825179868,0.0265358690750281,-0.00610699748600328
"9304423","MSC MARIA ELENA","Container ship",6.41599259000911,-0.0278806165116299,-0.00330485819929786
"9304435","MSC JOANNA","Container ship",2.18597922970424,-0.0571648798176605,0.0565159969686155
"9304447","MSC ROMA","Container ship",5.19507973988401,0.00567702983859354,-0.0188619723923496
"9304459","MSC LISBON","Container ship",-0.675485407592638,-0.0141071700990281,0.0715102841104558
"9304576","SFERA","Bulk carrier",-0.934986606904123,0.0637039679229078,0.0530449644245697
"9304605","MINERVA SYMPHONY","Oil tanker",2.79646668302704,0.00268059407501756,0.0388785403817042
"9304617","MINERVA DOXA","Oil tanker",2.0010808490484,0.0423274713522269,0.0309884918096358
"9304734","CINDY","Container ship",-1.52662736117702,0.041199382785376,0.0401359970504028
"9304746","MSC ANTWERP III","Container ship",1.34757046341037,-0.0687672221002195,0.0597348289459376
"9304758","CHIQUITA EXPRESS","Container ship",2.11380518909375,0.000975964535379485,-0.120296510600706
"9304760","CHIQUITA TRADER","Container ship",3.41278129267605,0.0310670853347866,-0.0918265839353656
"9305087","WINNER","Bulk carrier",-1.92888494378807,0.0738323399359402,0.0614950027760133
"9305178","PATRONA I","Oil tanker",0.504153146916159,-0.0353266440965357,0.0464280535965178
"9305180","PATALYA","Oil tanker",0.134268940462727,0.000937740137778802,0.0330370233394014
"9305300","MAERSK UTAH","Container ship",1.75623169578029,0.0420889157049759,-0.0257028567692494
"9305312","MAERSK MONTANA","Container ship",4.8976230667241,0.0702506233133024,-0.0283446171018537
"9305489","MSC TIANPING","Container ship",3.18323707100708,-0.202785479053363,0.106582429180669
"9305556","ARCTICA","Oil tanker",2.61787122222988,-0.151551940396376,0.103583317814028
"9305570","ZIM SHANGHAI","Container ship",2.59601099726173,0.126161099437608,-0.00284489106758695
"9305582","ZIM YANTIAN","Container ship",1.96037677350922,0.115387297095049,0.00845535371005987
"9305611","PROMITHEAS","Oil tanker",1.82824005646982,0.0588939192343207,0.0135803190827882
"9305623","PROPONTIS","Oil tanker",4.31735096681418,0.0411921115298656,-0.00809462667965179
"9305647","HYUNDAI SHANGHAI","Container ship",0.929845041642812,0.0651072240596736,0.0247518761132287
"9305673","HYUNDAI TOKYO","Container ship",4.06328216558797,-0.0300233577571133,-0.150595655835925
"9305685","HYUNDAI SINGAPORE","Container ship",10.4136547885608,0.132200696993875,-0.111478689691051
"9305702","MSC MADELEINE","Container ship",9.01042510388838,-0.117746860018772,-0.00346503250830243
"9305714","MSC INES","Container ship",4.30100810115308,0.0128910884634486,-0.0105394883654403
"9305855","MINERVA GRACE","Oil tanker",-0.970881216802372,0.0332506510908469,0.0180460089884019
"9305867","MINERVA RITA","Oil tanker",-2.10969099990933,0.0607759433920237,0.0412637749301955
"9305879","MERATUS JAYAKARTA","Container ship",0.106112585814544,0.0663310805852644,0.0257701771461754
"9305893","MARGUERITE A","Container ship",1.49293745919142,0.00568080437166275,0.014903789315805
"9305908","VENTO DI SCIROCCO","Container ship",0.367858461281554,0.00750612773392124,0.0236994479724184
"9305934","MEDKON SAMSUN","Container ship",-1.92873061207772,0.0434846409616864,0.0259427282837699
"9306029","SANDNES","Bulk carrier",0.963540350946056,-0.088009592078009,0.0732864709896547
"9306067","CALISTO","Container ship",1.04842755156147,-0.14395896417402,0.0753063457480011
"9306158","CHENNAI EXPRESS","Container ship",4.88251040358263,0.0675481437167549,-0.0268453058078622
"9306201","ANNABA","Container ship",0.128287445806525,0.00170046275880807,-0.0022897726632002
"9306213","CONTSHIP SEA","Container ship",0.410433546418125,-0.0538296746735845,0.028583120566937
"9306225","AVA D","Container ship",0.47680441592556,-0.0795394238796748,0.0481428270284956
"9306237","CONTSHIP RUN","Container ship",0.5912828094256,-0.00390663511474883,0.015235942731573
"9306249","CONTSHIP MED","Container ship",-2.008023851134,0.0460853273492472,0.0124855433539498
"9306251","MAUREN","Container ship",0.33253035146544,-0.046165457227425,0.0274474617646093
"9306299","SUAVE","General cargo ship",-1.06093592029959,0.013960345006019,0.0480231905168035
"9306304","M/V MANISA SOLE","General cargo ship",-0.904566861389889,-0.00722123110099864,0.0385475389239248
"9306380","IRENA","General cargo ship",-1.13941451143471,0.0119231571413385,0.0341342253505252
"9306419","NORMA","General cargo ship",-1.25025544457751,0.0262123558562642,0.049318901512052
"9306433","SPANACO PROGRESS","General cargo ship",-1.05018316965566,0.00686363527614177,0.0321593370342242
"9306445","SEVEN AMARANTA","General cargo ship",-1.05011106946149,-0.0157071706860499,0.0252793709926911
"9306706","NEPTUNE OKEANIS","Ro-ro ship",2.62452507998526,-0.262265331650538,-0.323188101161091
"9306718","NEPTUNE THELISIS","Ro-ro ship",1.77572582787281,-0.188803892613947,-0.197336072712721
"9306823","VEGA VELA","Container ship",-1.93843877165703,0.00709408979440865,-0.0555419358090829
"9306835","ASTRID L","General cargo ship",-1.83767558625015,0.036002199442884,-0.00185200400309724
"9307059","MARCOS V","Container ship",0.760021272372347,0.0685354430498692,0.0108249901498466
"9307217","XIN LOS ANGELES","Container ship",-0.669756229071142,0.0653443327550602,0.0357201050228539
"9307229","PUSAN C","Container ship",2.77952541947812,-0.14448557364201,0.0940764584478154
"9307231","XIN SHANGHAI","Container ship",0.431905733252984,0.0642643079833025,-0.0201362181057272
"9307243","LE HAVRE","Container ship",6.90936435433886,-0.229457582714975,0.0884964595435966
"9307578","SPAR SCORPIO","Bulk carrier",-1.43461654861961,0.0595804221036453,0.055394479719975
"9307580","SPAR GEMINI","Bulk carrier",-0.910784722371152,0.0601146424083556,0.0524636806790879
"9307827","MINERVA VIRGO","Oil tanker",0.257301702709959,0.0335679937758923,0.0422158884371336
"9307839","MSC NAISHA III","Container ship",2.34944454576314,-0.202116612948398,0.102519862849734
"9307841","TIGER","Container ship",2.44639543672686,0.037003812476258,-0.00208392166927515
"9307982","IDI","Chemical tanker",-1.65541842817041,0.0702585174863941,0.0532335142432669
"9307994","ELLIE M II","Chemical tanker",-1.73195520739307,0.0651550811254685,0.0455022977019738
"9308027","SPRING C","Container ship",1.83020886372186,-0.0604454132771028,0.0405232331783551
"9308089","CONQUEST","Oil tanker",0.725432973801794,0.0516804507472943,0.0370237731948651
"9308091","CONSTELLATION","Oil tanker",-0.220148626275832,0.0586835779400269,0.0427420768081388
"9308144","ST. ANDREW I","Oil tanker",-0.212307172978483,0.0459530925806119,0.0473516807040159
"9308156","SEA DRAGON","Oil tanker",-2.13948890827012,0.0574848072510106,0.0334145772479031
"9308168","CLEAN NIRVANA","Oil tanker",-0.999709958718191,0.0510046705151877,0.0247311461737137
"9308194","EMMA A","Container ship",4.55940198051066,0.00581015073416705,-0.00788851137856047
"9308235","DAMIANIA","Chemical tanker",-1.36171386841793,0.0472628259877025,0.0416080866697707
"9308390","AS CONSTANTINA","Container ship",3.14927474052746,-0.0183782229308968,0.00993120728561608
"9308508","BEIJING","Container ship",1.50045114332143,0.0791663294046807,0.014514014806448
"9308546","EVINCO","Chemical tanker",-0.555119403180972,-0.0278446989277816,0.0390186325177566
"9308558","EXCELLO","Chemical tanker",0.160108705849475,-0.10017041858698,0.0452885437798676
"9308584","MSC NINA F","Container ship",-0.378234820210923,-1.98072065352899e-05,-0.0167204774142837
"9308596","MEDKON ANA","Container ship",-0.94779219027949,-0.00476370519980336,-0.0520626723493878
"9308601","MSC TALIA F","Container ship",0.936002614887358,-0.0250681613964567,-0.0105915248209822
"9308613","CONTSHIP FUN","Container ship",0.795276430923714,-0.107647346023311,0.0198974052483414
"9308625","MSC LUNA F","Container ship",0.055994004302154,-0.0186482362843416,-0.00719823003050966
"9308792","LAKE KIVU","Vehicle carrier",2.06594137101718,-0.10922852791539,-0.106906410131934
"9308807","GOLD XING","Vehicle carrier",-0.605325634987462,-0.212783228076841,-0.431045269407991
"9308900","PACIFIC","Chemical tanker",-0.532916022443918,-0.0595107270149503,0.0129078724480889
"9308950","SEA SENOR","Oil tanker",-0.82794869935037,0.0678605021118004,0.0541202228725014
"9308998","CHEMTRANS POLARIS","Oil tanker",-1.65356258797582,0.0690237632834062,0.0513067714752983
"9309148","VS LARA","Chemical tanker",-0.82591443571741,-0.0521449646974506,-0.0720964565222938
"9309409","AS CARELIA","Container ship",4.50739094573312,0.00372760263239733,-0.00757998959671377
"9309411","MSC HARMONY III","Container ship",2.19908329949358,-0.10172506569573,0.0577302685590157
"9309423","MINERVA NOUNOU","Oil tanker",0.366993748631018,0.0742662513612987,0.0356847503264836
"9309435","MINERVA ALICE","Oil tanker",1.01250215195861,0.0507754563742201,0.0342266299849529
"9309447","MSC RANIA","Container ship",-0.82629540542045,0.0597548620959474,0.0397196414750725
"9309461","MSC TOMOKO","Container ship",4.25530092365978,-0.00341309190672005,0.0037532998945642
"9309473","MSC HEIDI","Container ship",2.81555932545902,-0.0303682743151744,0.0308164483890864
"9309629","SERENE MONACO","Chemical tanker",-1.60834473941265,0.0417752296873088,0.0511721396911258
"9309655","JALMA TOPIC","Bulk carrier",-1.51805455961657,0.0645758133319616,0.0495695781240234
"9309978","VS LISBETH","Oil tanker",-0.00458785339602771,-0.0379211326049996,0.0644080003148121
"9309980","MERENGUE","Oil tanker",-1.94918871224962,0.0659275869705928,0.0482772179418514
"9310109","LIBERTY","Vehicle carrier",-1.39935266030381,0.0423001734590587,-0.00489441957868709
"9310276","PANASIATIC","Bulk carrier",-1.32950402759704,0.0563029757174741,0.0516971017681596
"9310355","OLYMPUS","Chemical tanker",0.430198889353088,-0.109160134991474,0.0714708770751735
"9310604","DS SOFIE BULKER","Bulk carrier",-1.36616723367366,0.031882035113499,0.0553304535845568
"9310616","BOS COSTA","Bulk carrier",-1.63558129920462,0.0609663731828804,0.0514170885876388
"9310628","SUMMIT SUCCESS","Bulk carrier",-1.81014055101518,0.0705550269835852,0.0587176210154344
"9310692","JAG POOJA","Oil tanker",-1.05775159531503,0.0608192269721994,0.048745397269795
"9310721","CALLIO","Bulk carrier",-1.3011441748807,0.0575874766164143,0.057329544743294
"9310757","PRIMUS","Bulk carrier",-1.40519967011693,0.0627869682025542,0.0571981479380919
"9310769","HTK FORTUNE","Bulk carrier",-0.957032621631573,0.0428156334363744,0.0498130970261462
"9311000","ROSE M","Oil tanker",0.0348458768618987,0.0366076330350219,0.0460303814613992
"9311012","STOLT GLORY","Chemical tanker",-1.55709569664315,0.0638782589339115,0.0522046013007596
"9311024","STOLT STRENGTH","Chemical tanker",-1.53762669681107,0.0541761348857396,0.0555475531906022
"9311036","OKEE JOHN T","Oil tanker",-1.98969529803854,-1.56999450936788,-2.77914443672829
"9311189","GLORY CUIABA","Bulk carrier",-1.50351969202191,0.0610713283160681,0.0519908460698653
"9311191","GENEVA STAR","Bulk carrier",-1.21773794135479,0.0645965652350766,0.0557655164438659
"9311402","PORT ALICE","Bulk carrier",-1.54863665533075,0.0474325248746441,0.0609265124389025
"9311476","GOODSHIP","Bulk carrier",-2.0730262859529,0.0787469798703488,0.0681241720333971
"9311529","SSI NEMESIS","Bulk carrier",-1.73119873178579,0.0632749548709834,0.0574676554177757
"9311634","K INSET","Chemical tanker",-1.14975788547601,-0.00759668007796286,0.0252889287682811
"9311701","MAERSK KANSAS","Container ship",4.61046399787131,0.0640075115615926,-0.0203722898791012
"9311713","SAPSAN","Oil tanker",0.277925951591421,0.0155475125394844,0.0506151020591932
"9311751","ANTIOCHIA KA","Chemical tanker",-1.82752161035818,0.0600989934127378,0.0397104344905813
"9311787","HUTTON","Container ship",0.918560702057979,0.0319236888497583,0.0176159588178721
"9311799","AS CHRISTIANA","Container ship",-1.83375280186056,0.0661234449662489,0.0429582925081268
"9311830","SC MONTREAL","Container ship",0.676704202521512,0.0607909686802055,0.0271039831393062
"9311854","TALIA","Vehicle carrier",-0.541333329037392,0.0230500583979132,-0.0135087377882666
"9311866","TAIPAN","Vehicle carrier",-1.88335317004261,-0.347796817203651,-0.666666590550552
"9311880","LETO","Container ship",3.29577009231853,0.0437399592250686,-0.0064872369011633
"9312078","RUBIKON 78","Oil tanker",-0.323059260089635,-0.053960449384717,0.0398982201002525
"9312080","NORSIGN WAVE","Oil tanker",-0.686160239436486,-0.00846729504116536,0.046655625728421
"9312092","GRANDE SICILIA","Vehicle carrier",0.29239245738973,-0.0749506330041046,-0.186852456644124
"9312133","EXPLORER","Oil tanker",0.991207433725799,0.0705501057660573,0.037489498852568
"9312145","SOUNION","Oil tanker",-0.602204913210979,0.0752427803013446,0.0485139235055319
"9312195","ENDEAVOR","Container ship",1.24608744865303,-0.0999911215379851,0.010467498567208
"9312200","ENDURANCE","Container ship",1.20645194786435,-0.120216949924691,0.0389483921697786
"9312212","ENSEMBLE","Container ship",-0.212146289775016,0.0116390743968016,-0.0165880606671757
"9312327","AG VALOR","Bulk carrier",-1.31732660659331,0.0509710105661276,0.0497949893237507
"9312341","AMALIYA","Bulk carrier",-1.94105200155582,0.0627396586444923,0.0502767998972306
"9312406","NQ TULIPA","Chemical tanker",-0.38469099530848,-0.0357873918862146,0.0368160765343042
"9312418","HMM CEBU","Container ship",1.4273719159807,0.0388381823636885,0.0138562217482267
"9312470","HOEGH DETROIT","Vehicle carrier",-0.254180457182598,0.0407394684803726,0.00717933903868475
"9312482","HOEGH SHANGHAI","Vehicle carrier",-0.104689344303316,0.0122821344051046,-0.0357891580495262
"9312559","XIN CHANG SHA","Container ship",5.37125915542339,-0.0234306758430739,0.00365495217403315
"9312573","XIN WEI HAI","Container ship",4.92033439835424,-0.0208388744786487,0.00417349100417235
"9312640","ELBELLA","Container ship",-2.07160756335033,0.0555503644203866,0.035723474282179
"9312652","CMA CGM SUEZ","Container ship",-1.93796203831228,0.0564292906048508,0.0303123349784866
"9312664","BELL BAY","Bulk carrier",-0.775205099221813,0.0456916245672184,0.0551393292827706
"9312808","NYK VESTA","Container ship",9.3696342813127,0.140010601963804,-0.0909138976430904
"9312810","NYK VIRGO","Container ship",4.96853978990738,0.111766920403941,-0.0355854896930709
"9312822","MORNING CONCERT","Vehicle carrier",-2.07624611452117,0.0269682981455129,-0.0187608649204602
"9312834","MORNING CHORUS","Vehicle carrier",-2.1220402420674,0.0144800847222092,-0.0392883893746969
"9312846","DONEGAL SPIRIT","Oil tanker",-0.24423679219175,0.0643615651882225,0.0502811712642653
"9312858","GALWAY SPIRIT","Oil tanker",-1.11858535192221,0.0673613013628057,0.0472318040593883
"9312860","LIMERICK SPIRIT","Oil tanker",-1.38613845802139,0.0674482063056902,0.0433281324261584
"9312901","WONDER MIMOSA","Oil tanker",0.191039408521385,-0.0207420241598184,0.0344687225354361
"9312925","CAN KA","Chemical tanker",-0.908194775738334,0.0283603881199878,0.0258168897760042
"9312987","ONE OLYMPUS","Container ship",5.03246567819533,0.109673652202557,-0.0330748896501298
"9313008","ONE ORPHEUS","Container ship",3.49084642508097,0.0940461083224682,-0.00925384033332216
"9313022","STAR OMICRON","Bulk carrier",-1.48714634331428,0.0633585799839907,0.04199838137979
"9313228","BALTIC SHEARWATER","Container ship",1.21026447273531,-0.149511735048323,0.0485969321334911
"9313292","CONCORDIA","Bulk carrier",-1.48556693443422,0.0557675490961096,0.0632669043534804
"9313307","GLORIA","Bulk carrier",-1.26179715757588,0.0656604016481479,0.051653137012187
"9313395","KEEPER","Bulk carrier",0.00544129948805161,0.0644883197483234,0.0521815692602211
"9313400","NEW ELIAS","Bulk carrier",-1.25992645722344,0.0603679998187358,0.0665476707480212
"9313424","ANWAAR AL KHALIJ","Oil tanker",-1.6234551773152,0.0484365435108159,0.0280920442110335
"9313436","PEONIA","Chemical tanker",-0.0562992000634174,0.0129400101749397,0.0416926054085643
"9313450","ANWAAR AL NASER","Oil tanker",-0.714033253122245,0.0429112545018645,0.024654386279686
"9313474","MOSTAR","Chemical tanker",-1.69126655445609,0.0390418759582206,0.0603833845613562
"9313486","ARK","Oil tanker",-0.604399798371242,0.0769738171183014,0.0506098237582861
"9313498","NEMO","Oil tanker",-1.75635086815264,0.0773216453420894,0.0610989549050799
"9313527","GIJON KNUTSEN","Oil tanker",0.946211873678177,-0.0994741115560918,0.0433767536359072
"9313905","MAERSK BOSTON","Container ship",0.62749376806984,0.0457035317460265,-0.0255276035274375
"9313929","MSC RITA V","Container ship",3.81070317665447,0.0336423918000005,-0.0284740537989522
"9313943","MSC LEANDRA V","Container ship",7.16475576594737,0.0217017899311109,-0.0549872181009152
"9313955","MAERSK BROWNSVILLE","Container ship",1.95333468476917,0.0250574940672432,0.000968640336306381
"9313967","MSC BREMERHAVEN V","Container ship",-0.682254260974939,0.0600511064077422,0.0153805793379561
"9314181","DUBAI DIAMOND","Oil tanker",-1.53305686389355,0.024003261907469,-0.0277061001017689
"9314193","DUBAI GOLD","Oil tanker",-1.75466454281949,0.0659978837308376,0.0503671877908706
"9314210","MAERSK TENNESSEE","Container ship",5.28459624503414,0.0546738234802636,-0.0240673719585646
"9314442","CHELSEA-2","General cargo ship",-1.90248623866708,0.0518335162799244,0.0493709024379619
"9314624","G. B. CORRADO","Bulk carrier",0.959132933380417,0.0311848369216954,0.0487312117325055
"9314715","TRANS CHEMICA","Chemical tanker",-0.325663790708754,-0.0415847455423267,0.0619935728098771
"9314753","TRANS EXETER","Chemical tanker",-0.362778332696798,-0.0543357638080856,0.0440870109358543
"9314777","AMALIE ESSBERGER","Chemical tanker",-0.11876311934453,-0.0721669097345399,0.0447781339670345
"9314806","ULUS","Chemical tanker",-2.00881395600035,0.0571777868256338,0.0404445437033002
"9314832","GELIBOLU","Chemical tanker",-1.98669389225746,0.0529156118872827,0.0270430364601756
"9314844","LYDIA KA","Chemical tanker",-0.601068583311202,0.0242067284871102,0.0348874536795053
"9314856","SAN SEBASTIAN","Oil tanker",-1.07830280906031,0.031812603059642,0.0510102260196046
"9314868","SAN FELIX","Oil tanker",1.31714081305379,-0.00417099221483977,0.0417022889445136
"9314870","KRITI ADMIRAL","Chemical tanker",-0.545329741641616,0.00232616601053384,0.0434556882696178
"9314973","MONTPELLIER","Container ship",1.0493732124656,-0.0697307931723828,0.0569691395392386
"9314997","CUSSLER","Container ship",0.812509599630025,0.0512907815605822,0.005280551778669
"9315006","WEC VAN RIJN","Container ship",1.33864675398243,-0.131869885229239,0.0446594182063627
"9315018","WEC DE HOOGH","Container ship",1.25344366530599,-0.12363347681864,0.0581484316702134
"9315020","AKACIA","Container ship",-1.48861835629102,-0.0124353341980128,-0.0391966162907897
"9315032","BALTIC SHARK","Container ship",0.708062913419558,0.010649846430705,0.000570157255335774
"9315056","MTM MISSISSIPPI","Oil tanker",-0.914283502499392,0.0466308805565996,0.0565526905751863
"9315068","STAR OSPREY","Chemical tanker",-2.13382186588446,0.0638762854411929,0.0493939296186803
"9315159","DHT EUROPE","Oil tanker",-1.30127628974418,0.0837329930658462,0.0584544772932415
"9315173","ARCTIC","Oil tanker",6.88495210860765,0.0432912263396715,-0.0166889944357084
"9315185","ANTARCTIC","Oil tanker",2.8119020179278,0.0629632779547528,0.025623029315111
"9315197","MAERSK SELETAR","Container ship",7.91189414271686,0.151966212254891,-0.0916549152261988
"9315202","MAERSK SENTOSA","Container ship",9.80973785142935,0.170416166240448,-0.112799073886559
"9315214","MAERSK SERANGOON","Container ship",4.11612190209628,0.00750150948506542,0.0139951441751323
"9315226","MAERSK SEMBAWANG","Container ship",2.79486474415865,-0.181336753027707,0.111572675424644
"9315240","MAERSK SENANG","Container ship",6.80320800724062,0.0601437982834042,-0.0383156190647049
"9315355","BOSTON","Container ship",1.59961837664593,0.0525917056798225,-0.0188430614825367
"9315379","MSC ARCHIMIDIS","Container ship",0.0759287375420739,-0.0634140565076693,0.0816851962789645
"9315537","OCEAN CASTLE","Container ship",-0.989786081264585,0.0400856593958048,0.0442049007492896
